Store_Id,Department,Year_Month,Sales_Target,Sales_Actual,Sales_Variance,Sales_Target_Achievement_Pct,Customer_Satisfaction,Nps_Score,Waste_Percentage,On_Time_Delivery,Operational_Efficiency_Status
STR103,Meat/Fish & Bakery,2022-11-01,61425,50130.86,-11294.14,81.61,9.2,95.5,2.66,93.5,Low Efficiency
STR104,Store Operations,2022-11-01,568620,510282.29,-58337.71000000002,89.74,6.5,36.2,1.7,97.5,Low Efficiency
STR104,Fresh Produce,2022-11-01,142155,131327.28,-10827.720000000001,92.38,6.4,20,3.17,90.8,Standard
STR104,Meat/Fish & Bakery,2022-11-01,110565,108858.2,-1706.800000000003,98.46,6.8,25.2,3.87,93.4,Standard
STR105,Store Operations,2022-11-01,315900,296369.96,-19530.03999999998,93.82,6.7,24.4,0.81,91.9,Standard
STR105,Fresh Produce,2022-11-01,78975,76850.61,-2124.3899999999994,97.31,6.7,31.5,5,87.7,Standard
STR105,Meat/Fish & Bakery,2022-11-01,61425,63381.65,1956.6500000000015,103.19,7.2,33.6,3.56,92.7,High Efficiency
STR106,Store Operations,2022-11-01,243000,246230.47,3230.470000000001,101.33,8,51.9,1.09,90.3,High Efficiency
STR106,Fresh Produce,2022-11-01,60750,47907.24,-12842.760000000002,78.86,7.4,20.2,4.98,94,Low Efficiency
STR106,Meat/Fish & Bakery,2022-11-01,47250,41951.99,-5298.010000000002,88.79,7.7,47.2,2.61,96.6,Low Efficiency
STR107,Store Operations,2022-11-01,145800,148668.31,2868.3099999999977,101.97,7,42.4,0.55,93.3,High Efficiency
STR107,Fresh Produce,2022-11-01,36450,31340.95,-5109.049999999999,85.98,8.2,65.5,2.4,95.2,Low Efficiency
STR107,Meat/Fish & Bakery,2022-11-01,28350,25658.18,-2691.8199999999997,90.51,8.4,81.2,3.23,93.9,Standard
STR108,Store Operations,2022-11-01,243000,234767.71,-8232.290000000008,96.61,7.5,24,1.65,94.6,Standard
STR108,Fresh Produce,2022-11-01,60750,68394.21,7644.210000000006,112.58,6.3,35.2,3.07,98.7,High Efficiency
STR108,Meat/Fish & Bakery,2022-11-01,47250,51835.54,4585.540000000001,109.7,7.1,49.6,2.75,95.2,High Efficiency
STR109,Store Operations,2022-11-01,243000,269885.77,26885.77000000002,111.06,9.5,82.2,1.72,92.2,High Efficiency
STR109,Fresh Produce,2022-11-01,60750,52108.27,-8641.730000000003,85.77,9.3,71.1,3.05,91.3,Low Efficiency
STR109,Meat/Fish & Bakery,2022-11-01,47250,46407.45,-842.5500000000029,98.22,5.2,6.3,2.34,87.8,Standard
STR110,Store Operations,2022-11-01,243000,278877.1,35877.09999999998,114.76,7.9,48.2,1.47,89.4,High Efficiency
STR110,Fresh Produce,2022-11-01,60750,42683.32,-18066.68,70.26,8.5,55.6,3.48,94.2,Low Efficiency
STR110,Meat/Fish & Bakery,2022-11-01,47250,44428.92,-2821.0800000000017,94.03,7.5,73,4.16,94.3,Standard
STR111,Store Operations,2022-11-01,437400,330652.4,-106747.59999999998,75.59,8.8,72,1.82,89.4,Low Efficiency
STR111,Fresh Produce,2022-11-01,109350,143823.63,34473.630000000005,131.53,7.8,26.7,3.14,89.2,High Efficiency
STR111,Meat/Fish & Bakery,2022-11-01,85050,73021.33,-12028.669999999998,85.86,8.9,60.2,4.49,90.5,Low Efficiency
STR112,Store Operations,2022-11-01,437400,382181.86,-55218.140000000014,87.38,8.7,79.9,1.47,99,Low Efficiency
STR112,Fresh Produce,2022-11-01,109350,127113.2,17763.199999999997,116.24,8.3,63.7,4.32,90.3,High Efficiency
STR112,Meat/Fish & Bakery,2022-11-01,85050,87233.12,2183.1199999999953,102.57,7,16.9,3.5,96.9,High Efficiency
STR113,Store Operations,2022-11-01,243000,239755.93,-3244.070000000007,98.66,6.9,32.6,1.85,92.8,Standard
STR113,Fresh Produce,2022-11-01,60750,67474.56,6724.559999999998,111.07,6.1,10.8,3.17,92.6,High Efficiency
STR113,Meat/Fish & Bakery,2022-11-01,47250,51899.71,4649.709999999999,109.84,6.3,34.1,4.77,96.9,High Efficiency
STR114,Store Operations,2022-11-01,243000,245875.58,2875.579999999987,101.18,8.2,21.9,1.57,93.8,High Efficiency
STR114,Fresh Produce,2022-11-01,60750,67549.51,6799.509999999995,111.19,7.6,29.7,3.26,90.8,High Efficiency
STR114,Meat/Fish & Bakery,2022-11-01,47250,31154.53,-16095.470000000001,65.94,6.1,9.9,3.3,91.8,Low Efficiency
STR115,Store Operations,2022-11-01,437400,438510.11,1110.109999999986,100.25,6.8,46.1,0.93,100,High Efficiency
STR115,Fresh Produce,2022-11-01,109350,108120.92,-1229.0800000000017,98.88,7.5,31.1,4.98,93.4,Standard
STR115,Meat/Fish & Bakery,2022-11-01,85050,110199.51,25149.509999999995,129.57,9.2,86.3,1.51,92.2,High Efficiency
STR116,Store Operations,2022-11-01,145800,172434.68,26634.679999999993,118.27,6.2,11.9,1.31,94.8,High Efficiency
STR116,Fresh Produce,2022-11-01,36450,42255.37,5805.370000000003,115.93,7.6,40.6,2.73,92.2,High Efficiency
STR116,Meat/Fish & Bakery,2022-11-01,28350,29198.34,848.3400000000001,102.99,8.1,54.1,2.61,91.2,High Efficiency
STR117,Store Operations,2022-11-01,189540,159570.73,-29969.26999999999,84.19,5.4,26.2,1.65,91.4,Low Efficiency
STR117,Fresh Produce,2022-11-01,47385,51317.56,3932.5599999999977,108.3,7.3,34.9,4.36,93.2,High Efficiency
STR117,Meat/Fish & Bakery,2022-11-01,36855,31569.06,-5285.939999999999,85.66,6.6,36.4,2.09,98.9,Low Efficiency
STR118,Store Operations,2022-11-01,243000,255500.48,12500.48000000001,105.14,8.2,75.9,0.67,90.8,High Efficiency
STR118,Fresh Produce,2022-11-01,60750,49163.88,-11586.120000000003,80.93,7.4,35.9,2.6,93.1,Low Efficiency
STR118,Meat/Fish & Bakery,2022-11-01,47250,57458.52,10208.519999999997,121.61,8.6,61,4.37,87.5,High Efficiency
STR119,Store Operations,2022-11-01,315900,339766.44,23866.440000000002,107.56,8.3,67.6,0.87,91.1,High Efficiency
STR119,Fresh Produce,2022-11-01,78975,81830.72,2855.720000000001,103.62,6,5.4,2.24,94.4,High Efficiency
STR119,Meat/Fish & Bakery,2022-11-01,61425,65693.88,4268.880000000005,106.95,7.9,27.5,4.46,99.8,High Efficiency
STR120,Store Operations,2022-11-01,243000,263387.28,20387.280000000028,108.39,9.1,56.9,1.13,92.2,High Efficiency
STR120,Fresh Produce,2022-11-01,60750,52058.83,-8691.169999999998,85.69,6.2,-4.5,5.22,94.2,Low Efficiency
STR120,Meat/Fish & Bakery,2022-11-01,47250,46805.8,-444.1999999999971,99.06,6.3,15.1,2.76,99,Standard
STR121,Store Operations,2022-11-01,243000,286499.23,43499.22999999998,117.9,7.4,61.2,1.27,95.4,High Efficiency
STR121,Fresh Produce,2022-11-01,60750,67602.6,6852.600000000006,111.28,7,53.3,4.64,99.5,High Efficiency
STR121,Meat/Fish & Bakery,2022-11-01,47250,50371.9,3121.9000000000015,106.61,8.2,51,4.93,89.6,High Efficiency
STR122,Store Operations,2022-11-01,315900,349034.82,33134.82000000001,110.49,7.6,50,1.02,97.1,High Efficiency
STR122,Fresh Produce,2022-11-01,78975,90885.35,11910.350000000006,115.08,6.1,33.1,5.04,93.1,Standard
STR122,Meat/Fish & Bakery,2022-11-01,61425,71831.36,10406.36,116.94,6.5,-11.5,2.95,93.8,High Efficiency
STR123,Store Operations,2022-11-01,145800,139666.81,-6133.190000000002,95.79,8.3,41.9,0.82,90,Standard
STR123,Fresh Produce,2022-11-01,36450,30111.09,-6338.91,82.61,7.6,34.7,4.39,95.9,Low Efficiency
STR123,Meat/Fish & Bakery,2022-11-01,28350,33870.44,5520.440000000002,119.47,7.3,47.8,4.4,96.9,High Efficiency
STR124,Store Operations,2022-11-01,315900,330014.38,14114.380000000005,104.47,6.8,39.4,1.94,91.9,High Efficiency
STR124,Fresh Produce,2022-11-01,78975,62093.3,-16881.699999999997,78.62,6.1,42.1,3.88,97.3,Low Efficiency
STR124,Meat/Fish & Bakery,2022-11-01,61425,64490.4,3065.4000000000015,104.99,7.6,32.2,3.23,94.4,High Efficiency
STR125,Store Operations,2022-11-01,243000,210337.71,-32662.290000000008,86.56,7.7,28.3,1.08,90.7,Low Efficiency
STR125,Fresh Produce,2022-11-01,60750,56021.62,-4728.379999999997,92.22,8.5,47.8,2.58,92.9,Standard
STR125,Meat/Fish & Bakery,2022-11-01,47250,43130.35,-4119.6500000000015,91.28,7.9,36.3,2.74,92,Standard
STR126,Store Operations,2022-11-01,437400,420519.62,-16880.380000000005,96.14,8.6,85,1.62,97.7,Standard
STR126,Fresh Produce,2022-11-01,109350,135052.37,25702.369999999995,123.5,10,100,3.39,96.8,High Efficiency
STR126,Meat/Fish & Bakery,2022-11-01,85050,69696.54,-15353.460000000006,81.95,6.6,-9,3.39,96.2,Low Efficiency
STR127,Store Operations,2022-11-01,189540,222299.15,32759.149999999994,117.28,7.2,35.5,1.36,91.8,High Efficiency
STR127,Fresh Produce,2022-11-01,47385,38387.86,-8997.14,81.01,5.6,-6.9,5.49,96.6,Low Efficiency
STR127,Meat/Fish & Bakery,2022-11-01,36855,38449.84,1594.8399999999965,104.33,8.3,63.5,3.34,98,High Efficiency
STR128,Store Operations,2022-11-01,437400,406035.52,-31364.47999999998,92.83,6.7,6.6,1.86,95.3,Standard
STR128,Fresh Produce,2022-11-01,109350,127488,18138,116.59,7.2,22.1,2.24,90.7,High Efficiency
STR128,Meat/Fish & Bakery,2022-11-01,85050,84182.61,-867.3899999999994,98.98,5.8,3.9,3.74,95.7,Standard
STR129,Store Operations,2022-11-01,243000,221925.94,-21074.059999999998,91.33,7.4,26.9,1.83,94,Standard
STR129,Fresh Produce,2022-11-01,60750,54760.77,-5989.230000000003,90.14,8.9,55,4.81,94.9,Standard
STR129,Meat/Fish & Bakery,2022-11-01,47250,50297.72,3047.720000000001,106.45,7.9,33.8,3.32,91.3,High Efficiency
STR130,Store Operations,2022-11-01,315900,373864.44,57964.44,118.35,6.9,25.1,1.75,94.9,High Efficiency
STR130,Fresh Produce,2022-11-01,78975,68881.37,-10093.630000000005,87.22,6.2,15.3,5.37,89.7,Low Efficiency
STR130,Meat/Fish & Bakery,2022-11-01,61425,51687.78,-9737.220000000001,84.15,7.6,47.6,3.54,89.2,Low Efficiency
STR131,Store Operations,2022-11-01,437400,387234.73,-50165.27000000002,88.53,7.6,47.7,1.27,94.6,Low Efficiency
STR131,Fresh Produce,2022-11-01,109350,116773.92,7423.919999999998,106.79,7.7,65.5,4.89,97.4,High Efficiency
STR131,Meat/Fish & Bakery,2022-11-01,85050,91914.62,6864.619999999995,108.07,5.9,1.5,4.64,96.5,High Efficiency
STR132,Store Operations,2022-11-01,568620,465891.39,-102728.60999999999,81.93,9.4,57.7,1.76,99,Low Efficiency
STR132,Fresh Produce,2022-11-01,142155,162099.7,19944.70000000001,114.03,7.5,71.1,5.99,94.4,Standard
STR132,Meat/Fish & Bakery,2022-11-01,110565,118009.14,7444.139999999999,106.73,6.8,28.6,3.59,93.6,High Efficiency
STR133,Store Operations,2022-11-01,437400,466796.74,29396.73999999999,106.72,10,87.8,1.35,93.7,High Efficiency
STR133,Fresh Produce,2022-11-01,109350,118724.96,9374.960000000006,108.57,8.1,54.6,3.37,94,High Efficiency
STR133,Meat/Fish & Bakery,2022-11-01,85050,73802.16,-11247.839999999997,86.78,7.1,49.6,1.85,98.1,Low Efficiency
STR134,Store Operations,2022-11-01,243000,317272.43,74272.43,130.56,7.1,62.8,1.72,93.8,High Efficiency
STR134,Fresh Produce,2022-11-01,60750,69522.47,8772.470000000001,114.44,9,53.5,5.27,92.8,Standard
STR134,Meat/Fish & Bakery,2022-11-01,47250,57236.91,9986.910000000003,121.14,8,37.9,1.68,91.4,High Efficiency
STR135,Store Operations,2022-11-01,243000,240472.79,-2527.209999999992,98.96,8.2,71.8,1.81,97.3,Standard
STR135,Fresh Produce,2022-11-01,60750,67301.43,6551.429999999993,110.78,9.4,93.2,2.74,96.5,High Efficiency
STR135,Meat/Fish & Bakery,2022-11-01,47250,46985.77,-264.2300000000032,99.44,5.2,0,2.66,94.3,Standard
STR136,Store Operations,2022-11-01,315900,324972.1,9072.099999999977,102.87,9.1,79.9,1.95,90.1,High Efficiency
STR136,Fresh Produce,2022-11-01,78975,79220.32,245.32000000000698,100.31,6.4,16.5,4.48,93,High Efficiency
STR136,Meat/Fish & Bakery,2022-11-01,61425,65975.51,4550.509999999995,107.41,8.2,67.9,2.56,93.8,High Efficiency
STR137,Store Operations,2022-11-01,243000,236915.72,-6084.279999999999,97.5,9.1,73.9,1.85,94.3,Standard
STR137,Fresh Produce,2022-11-01,60750,66674.23,5924.229999999996,109.75,6.4,31.2,4.02,96.6,High Efficiency
STR137,Meat/Fish & Bakery,2022-11-01,47250,53437.29,6187.290000000001,113.09,7.1,10.5,4.51,92.8,High Efficiency
STR138,Store Operations,2022-11-01,437400,388235.71,-49164.28999999998,88.76,8.8,50.9,1.07,95.7,Low Efficiency
STR138,Fresh Produce,2022-11-01,109350,87390.35,-21959.649999999994,79.92,6.9,32.9,3.12,96.3,Low Efficiency
STR138,Meat/Fish & Bakery,2022-11-01,85050,89787.05,4737.050000000003,105.57,5.4,11.8,2.94,90.8,High Efficiency
STR139,Store Operations,2022-11-01,145800,154762.52,8962.51999999999,106.15,7.3,27,1.07,89.5,High Efficiency
STR139,Fresh Produce,2022-11-01,36450,32289.75,-4160.25,88.59,6.8,37.5,5.07,92.8,Low Efficiency
STR139,Meat/Fish & Bakery,2022-11-01,28350,26399.67,-1950.3300000000017,93.12,9.4,52.5,1.76,94.2,Standard
STR140,Store Operations,2022-11-01,243000,241016.25,-1983.75,99.18,5.4,-13.1,1.09,89.9,Standard
STR140,Fresh Produce,2022-11-01,60750,58120.89,-2629.1100000000006,95.67,7.1,29,3.3,93.7,Standard
STR140,Meat/Fish & Bakery,2022-11-01,47250,48665.3,1415.300000000003,103,7.1,8.1,1.94,90.9,High Efficiency
STR141,Store Operations,2022-11-01,315900,281603.27,-34296.72999999998,89.14,6.8,25.6,0.88,93.7,Low Efficiency
STR141,Fresh Produce,2022-11-01,78975,82673.68,3698.679999999993,104.68,6.9,25.5,4.53,90.8,High Efficiency
STR141,Meat/Fish & Bakery,2022-11-01,61425,65054.88,3629.8799999999974,105.91,7.5,50.9,2.74,96.1,High Efficiency
STR142,Store Operations,2022-11-01,315900,275111.36,-40788.640000000014,87.09,7,50.9,1.01,93.6,Low Efficiency
STR142,Fresh Produce,2022-11-01,78975,80142,1167,101.48,8.4,79.9,2.41,93.5,High Efficiency
STR142,Meat/Fish & Bakery,2022-11-01,61425,54675.67,-6749.330000000002,89.01,8.3,66.2,4.66,89.3,Low Efficiency
STR143,Store Operations,2022-11-01,568620,726122.32,157502.31999999995,127.7,8.5,48.5,1.74,96.5,High Efficiency
STR143,Fresh Produce,2022-11-01,142155,115947.9,-26207.100000000006,81.56,7.2,15,2.91,91.8,Low Efficiency
STR143,Meat/Fish & Bakery,2022-11-01,110565,96629.63,-13935.369999999995,87.4,6.9,41.4,3.77,99.4,Low Efficiency
STR144,Store Operations,2022-11-01,437400,515442.68,78042.68,117.84,6.8,29.2,0.91,90.9,High Efficiency
STR144,Fresh Produce,2022-11-01,109350,76457.86,-32892.14,69.92,7.8,50.1,4.97,94.6,Low Efficiency
STR144,Meat/Fish & Bakery,2022-11-01,85050,77982.8,-7067.199999999997,91.69,6.7,22.2,4.79,96.4,Standard
STR145,Store Operations,2022-11-01,315900,340956.11,25056.109999999986,107.93,7.4,40.7,0.51,95.7,High Efficiency
STR145,Fresh Produce,2022-11-01,78975,88382.01,9407.009999999995,111.91,7.3,34.5,3.6,94.4,High Efficiency
STR145,Meat/Fish & Bakery,2022-11-01,61425,63968.72,2543.720000000001,104.14,8.7,68.3,4.68,95,High Efficiency
STR146,Store Operations,2022-11-01,145800,129690.32,-16109.679999999993,88.95,7.5,22.4,1.71,90,Low Efficiency
STR146,Fresh Produce,2022-11-01,36450,41313.18,4863.18,113.34,8.6,70.6,2.25,90.3,High Efficiency
STR146,Meat/Fish & Bakery,2022-11-01,28350,36776.24,8426.239999999998,129.72,8.5,59.1,4.48,93.5,High Efficiency
STR147,Store Operations,2022-11-01,145800,142051.86,-3748.140000000014,97.43,7.3,52.6,0.88,93.2,Standard
STR147,Fresh Produce,2022-11-01,36450,31354.19,-5095.810000000001,86.02,7.2,17.6,4.52,96.4,Low Efficiency
STR147,Meat/Fish & Bakery,2022-11-01,28350,26058.28,-2291.720000000001,91.92,6.2,19.9,2.04,95.9,Standard
STR148,Store Operations,2022-11-01,315900,391830.92,75930.91999999998,124.04,8.8,65.7,0.89,91.4,High Efficiency
STR148,Fresh Produce,2022-11-01,78975,96944.64,17969.64,122.75,7.3,14.1,4.55,92.2,High Efficiency
STR148,Meat/Fish & Bakery,2022-11-01,61425,66275.74,4850.740000000005,107.9,7.5,45.6,3.95,89.8,High Efficiency
STR149,Store Operations,2022-11-01,189540,179786.01,-9753.98999999999,94.85,8.7,47,1.15,97.2,Standard
STR149,Fresh Produce,2022-11-01,47385,41531.07,-5853.93,87.65,8.9,73.1,3.16,91.8,Low Efficiency
STR149,Meat/Fish & Bakery,2022-11-01,36855,36383.76,-471.23999999999796,98.72,8.1,79.3,4.19,91.8,Standard
STR150,Store Operations,2022-11-01,243000,188888.88,-54111.119999999995,77.73,7.4,26.7,0.76,97.3,Low Efficiency
STR150,Fresh Produce,2022-11-01,60750,54021.2,-6728.800000000003,88.92,7.7,45.9,5.94,94.8,Low Efficiency
STR150,Meat/Fish & Bakery,2022-11-01,47250,48102.21,852.2099999999991,101.8,7.5,38.6,1.79,92.5,High Efficiency
STR001,Store Operations,2022-12-01,252000,174294.55,-77705.45000000001,69.16,7.6,60.5,0.74,89.7,Low Efficiency
STR001,Fresh Produce,2022-12-01,63000,67247.51,4247.509999999995,106.74,9,65.8,5.93,96.1,Standard
STR001,Meat/Fish & Bakery,2022-12-01,49000,51974.58,2974.5800000000017,106.07,7.6,61.2,3.46,95,High Efficiency
STR002,Store Operations,2022-12-01,252000,258627.56,6627.559999999998,102.63,7.1,44.4,1.96,89.8,High Efficiency
STR002,Fresh Produce,2022-12-01,63000,73054.38,10054.380000000005,115.96,7.1,2,4.24,92.9,High Efficiency
STR002,Meat/Fish & Bakery,2022-12-01,49000,44452.45,-4547.550000000003,90.72,6,25.9,4.73,92.3,Standard
STR003,Store Operations,2022-12-01,453600,428946.76,-24653.23999999999,94.56,9,54.8,1.62,94,Standard
STR003,Fresh Produce,2022-12-01,113400,127787.08,14387.080000000002,112.69,7.7,53.5,4.74,91.8,High Efficiency
STR003,Meat/Fish & Bakery,2022-12-01,88200,99634.78,11434.779999999999,112.96,6.3,21.2,2.59,96.5,High Efficiency
STR004,Store Operations,2022-12-01,453600,443118.05,-10481.950000000012,97.69,7.4,31.2,0.75,86.6,Standard
STR004,Fresh Produce,2022-12-01,113400,103745.32,-9654.679999999993,91.49,7.7,27.7,2.78,94.5,Standard
STR004,Meat/Fish & Bakery,2022-12-01,88200,77042.59,-11157.410000000003,87.35,7.3,28.3,2.65,90.9,Low Efficiency
STR005,Store Operations,2022-12-01,252000,244198.12,-7801.880000000005,96.9,7.6,46.5,1.65,94.9,Standard
STR005,Fresh Produce,2022-12-01,63000,71731.16,8731.160000000003,113.86,7,26.1,2.18,93.5,High Efficiency
STR005,Meat/Fish & Bakery,2022-12-01,49000,47793.46,-1206.5400000000009,97.54,7.9,44.3,4.68,95.2,Standard
STR006,Store Operations,2022-12-01,589680,688498.24,98818.23999999999,116.76,7.5,37.8,1.13,95,High Efficiency
STR006,Fresh Produce,2022-12-01,147420,125896.15,-21523.850000000006,85.4,8.6,59.1,4.09,94.3,Low Efficiency
STR006,Meat/Fish & Bakery,2022-12-01,114660,108273.8,-6386.199999999997,94.43,6.8,36.9,2.18,92.5,Standard
STR007,Store Operations,2022-12-01,589680,638492.02,48812.02000000002,108.28,8.1,27.8,0.84,94,High Efficiency
STR007,Fresh Produce,2022-12-01,147420,141975.59,-5444.4100000000035,96.31,7.5,49,2.62,94.1,Standard
STR007,Meat/Fish & Bakery,2022-12-01,114660,123457.73,8797.729999999996,107.67,7.6,33.4,4.62,96.8,High Efficiency
STR008,Store Operations,2022-12-01,327600,327269.08,-330.9199999999837,99.9,8.2,38.2,1,88.6,Standard
STR008,Fresh Produce,2022-12-01,81900,88347.34,6447.3399999999965,107.87,6.2,-6.8,2.38,100,High Efficiency
STR008,Meat/Fish & Bakery,2022-12-01,63700,58665.87,-5034.129999999997,92.1,8,53.8,2.9,91.4,Standard
STR009,Store Operations,2022-12-01,453600,441883.36,-11716.640000000014,97.42,7,38,1.04,98,Standard
STR009,Fresh Produce,2022-12-01,113400,121858.96,8458.960000000006,107.46,6.3,21.3,5.25,96.4,Standard
STR009,Meat/Fish & Bakery,2022-12-01,88200,112122.8,23922.800000000003,127.12,7.7,46.9,4.68,95,High Efficiency
STR010,Store Operations,2022-12-01,252000,285190.97,33190.96999999997,113.17,7.4,51.3,0.56,94.9,High Efficiency
STR010,Fresh Produce,2022-12-01,63000,71925.52,8925.520000000004,114.17,7.9,56.1,5.3,91,Standard
STR010,Meat/Fish & Bakery,2022-12-01,49000,43748.63,-5251.370000000003,89.28,5.9,19.1,1.64,100,Low Efficiency
STR011,Store Operations,2022-12-01,453600,393774.17,-59825.830000000016,86.81,6.7,30.7,1.65,98.7,Low Efficiency
STR011,Fresh Produce,2022-12-01,113400,112947.33,-452.66999999999825,99.6,6.7,37.7,4.83,92.7,Standard
STR011,Meat/Fish & Bakery,2022-12-01,88200,92422.05,4222.050000000003,104.79,9.3,75.7,3.39,97.9,High Efficiency
STR012,Store Operations,2022-12-01,453600,463552.21,9952.210000000021,102.19,7.1,45.4,1.94,92.9,High Efficiency
STR012,Fresh Produce,2022-12-01,113400,108069.6,-5330.399999999994,95.3,8.1,57.7,3.95,91,Standard
STR012,Meat/Fish & Bakery,2022-12-01,88200,92069.42,3869.4199999999983,104.39,6.8,43.1,3.63,94.6,High Efficiency
STR013,Store Operations,2022-12-01,453600,343861.62,-109738.38,75.81,9.5,89.3,0.71,93.9,Low Efficiency
STR013,Fresh Produce,2022-12-01,113400,147274.89,33874.890000000014,129.87,6.8,0.8,3.15,92.4,High Efficiency
STR013,Meat/Fish & Bakery,2022-12-01,88200,78909.62,-9290.380000000005,89.47,6.3,16.3,2.34,97.3,Low Efficiency
STR014,Store Operations,2022-12-01,453600,395687.64,-57912.359999999986,87.23,7.3,32.1,1.97,96.5,Low Efficiency
STR014,Fresh Produce,2022-12-01,113400,130456.34,17056.339999999997,115.04,7,27,2.13,93.6,High Efficiency
STR014,Meat/Fish & Bakery,2022-12-01,88200,67096.62,-21103.380000000005,76.07,8.4,77.5,2.37,93.3,Low Efficiency
STR015,Store Operations,2022-12-01,252000,284139.28,32139.280000000028,112.75,7,50.1,1.06,93.9,High Efficiency
STR015,Fresh Produce,2022-12-01,63000,52119.42,-10880.580000000002,82.73,7.1,32.3,5.27,94.6,Low Efficiency
STR015,Meat/Fish & Bakery,2022-12-01,49000,40076.63,-8923.370000000003,81.79,5.2,-11.1,2.27,95.2,Low Efficiency
STR016,Store Operations,2022-12-01,252000,291100,39100,115.52,6.8,4.8,2,90.1,High Efficiency
STR016,Fresh Produce,2022-12-01,63000,49836.32,-13163.68,79.11,6.9,45.3,2.28,95.5,Low Efficiency
STR016,Meat/Fish & Bakery,2022-12-01,49000,46067.93,-2932.0699999999997,94.02,7.6,16.8,2.57,94.5,Standard
STR017,Store Operations,2022-12-01,453600,506949.86,53349.859999999986,111.76,7.4,43.5,1.49,94.5,High Efficiency
STR017,Fresh Produce,2022-12-01,113400,117790.58,4390.580000000002,103.87,8.2,40.4,3.31,89.8,High Efficiency
STR017,Meat/Fish & Bakery,2022-12-01,88200,83365.52,-4834.479999999996,94.52,5.9,-12.8,1.78,97.1,Standard
STR018,Store Operations,2022-12-01,252000,238514.93,-13485.070000000007,94.65,9.3,50.4,1.84,100,Standard
STR018,Fresh Produce,2022-12-01,63000,70418.69,7418.690000000002,111.78,7.6,14.1,3.42,94.3,High Efficiency
STR018,Meat/Fish & Bakery,2022-12-01,49000,68059.44,19059.440000000002,138.9,9.4,62.5,3.81,96.1,High Efficiency
STR019,Store Operations,2022-12-01,453600,500589.62,46989.619999999995,110.36,8.6,65.6,1.11,94,High Efficiency
STR019,Fresh Produce,2022-12-01,113400,125097.14,11697.14,110.31,6.6,15.6,2.43,90.8,High Efficiency
STR019,Meat/Fish & Bakery,2022-12-01,88200,96350.27,8150.270000000004,109.24,6.8,35.7,4.44,95.7,High Efficiency
